ID Pedido,Fecha compra,Modo envío,ID Cliente,ID Producto,Precio unitario,Cantidad,Importe,Segmento,País,Categoría,Sub-categoría,Nombre Producto,Coste Producción,Beneficio
CA-2017-131254,2021-11-19 00:00:00,First Class,NC-18415,OFF-BI-10003527,"1525,188",6,"9151,128",Consumer,Spain,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"5882,78320898659","-26145,5712539195"
US-2015-163825,2019-06-16 00:00:00,First Class,LC-16885,TEC-PH-10004922,"133,98",2,"267,96",Consumer,United States,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,"101,529296034481","64,9014079310385"
CA-2014-165806,2018-04-07 00:00:00,Same Day,VM-21685,TEC-PH-10004922,"200,97",3,"602,91",Home Office,United States,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,"101,529296034481","298,322111896558"
CA-2014-100867,2018-10-19 00:00:00,Standard Class,EH-14125,TEC-PH-10004922,"321,552",6,"1929,312",Home Office,United States,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,"101,529296034481","1320,13622379312"
CA-2017-161809,2021-01-20 00:00:00,Standard Class,TH-21100,TEC-PH-10004922,"160,776",3,"482,328",Consumer,Germany,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,"101,529296034481","177,740111896558"
US-2014-168501,2018-11-21 00:00:00,Standard Class,JK-15325,TEC-PH-10004922,"267,96",5,"1339,8",Corporate,Romania,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,"101,529296034481","832,153519827596"
CA-2017-157448,2021-11-16 00:00:00,Standard Class,LC-16885,FUR-FU-10003268,"119,94",3,"359,82",Consumer,United States,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,"50,3352357498498","208,814292750451"
CA-2016-134789,2020-04-08 00:00:00,Standard Class,CK-12325,FUR-FU-10003268,"159,92",4,"639,68",Home Office,United States,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,"50,3352357498498","438,339057000601"
CA-2016-144344,2020-10-28 00:00:00,Same Day,PG-18820,FUR-FU-10003268,"63,968",2,"127,936",Consumer,United States,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,"50,3352357498498","27,2655285003004"
CA-2017-128363,2021-08-13 00:00:00,Standard Class,DC-12850,FUR-FU-10003268,"31,984",1,"31,984",Consumer,Germany,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,"50,3352357498498","-18,3512357498498"
CA-2017-156958,2021-12-05 00:00:00,First Class,PB-18805,FUR-FU-10003268,"199,9",5,"999,5",Home Office,Spain,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,"50,3352357498498","747,823821250751"
CA-2014-167486,2018-11-27 00:00:00,Standard Class,JO-15145,FUR-FU-10003268,"199,9",5,"999,5",Corporate,Spain,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,"50,3352357498498","747,823821250751"
CA-2017-157448,2021-11-16 00:00:00,Standard Class,LC-16885,FUR-FU-10001847,"12,42",3,"37,26",Consumer,United States,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,"10,6642167643125","5,26734970706246"
US-2014-155502,2018-01-26 00:00:00,Standard Class,SD-20485,FUR-FU-10001847,"12,42",3,"37,26",Home Office,United States,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,"10,6642167643125","5,26734970706246"
US-2016-139087,2020-07-17 00:00:00,Second Class,DK-13375,FUR-FU-10001847,"12,42",3,"37,26",Consumer,Spain,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,"10,6642167643125","5,26734970706246"
CA-2015-149748,2019-05-31 00:00:00,Second Class,EM-13825,FUR-FU-10001847,"8,28",2,"16,56",Corporate,Spain,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,"10,6642167643125","-4,76843352862503"
CA-2017-127782,2021-11-02 00:00:00,Standard Class,TH-21115,FUR-FU-10001847,"3,312",1,"3,312",Corporate,Romania,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,"10,6642167643125","-7,35221676431251"
CA-2016-142545,2020-10-28 00:00:00,Standard Class,JD-15895,OFF-PA-10002105,"32,4",5,162,Corporate,United States,Office Supplies,Paper,Xerox 223,"21,6271828499604","53,864085750198"
CA-2014-146969,2018-09-29 00:00:00,Standard Class,AP-10915,OFF-PA-10002105,"6,48",1,"6,48",Consumer,United States,Office Supplies,Paper,Xerox 223,"21,6271828499604","-15,1471828499604"
CA-2015-167479,2019-03-14 00:00:00,Standard Class,AI-10855,OFF-PA-10002105,"19,44",3,"58,32",Consumer,Germany,Office Supplies,Paper,Xerox 223,"21,6271828499604","-6,56154854988121"
CA-2016-142545,2020-10-28 00:00:00,Standard Class,JD-15895,OFF-ST-10002756,"1082,48",8,"8659,84",Corporate,United States,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","673,160422402736","3274,55662077811"
CA-2017-101805,2021-12-01 00:00:00,Standard Class,SH-19975,OFF-ST-10002756,"541,24",4,"2164,96",Corporate,United States,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","673,160422402736","-527,681689610944"
CA-2017-121398,2021-12-25 00:00:00,Standard Class,FH-14365,OFF-ST-10002756,"270,62",2,"541,24",Corporate,United States,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","673,160422402736","-805,080844805472"
CA-2016-127138,2020-03-12 00:00:00,Second Class,DK-13225,OFF-ST-10002756,"676,55",5,"3382,75",Corporate,United States,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","673,160422402736","16,9478879863198"
CA-2015-142601,2019-04-18 00:00:00,Second Class,DE-13255,OFF-ST-10002756,"947,17",7,"6630,19",Home Office,Germany,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","673,160422402736","1918,06704318085"
CA-2015-110863,2019-11-17 00:00:00,Standard Class,AA-10645,OFF-ST-10002756,"541,24",4,"2164,96",Consumer,Romania,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","673,160422402736","-527,681689610944"
CA-2017-157413,2021-06-01 00:00:00,Standard Class,BW-11065,OFF-ST-10002756,"324,744",3,"974,232",Consumer,Romania,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","673,160422402736","-1045,24926720821"
CA-2016-142545,2020-10-28 00:00:00,Standard Class,JD-15895,FUR-FU-10001861,"77,6",4,"310,4",Corporate,United States,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts","68,1851584475067","37,6593662099734"
CA-2016-121447,2020-02-21 00:00:00,First Class,EA-14035,FUR-FU-10001861,"135,8",7,"950,6",Corporate,United States,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts","68,1851584475067","473,303890867454"
CA-2015-137526,2019-01-13 00:00:00,Standard Class,PB-19150,FUR-FU-10001861,"77,6",4,"310,4",Consumer,United States,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts","68,1851584475067","37,6593662099734"
CA-2015-126557,2019-07-12 00:00:00,Second Class,RL-19615,FUR-FU-10001861,"7,76",1,"7,76",Consumer,United States,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts","68,1851584475067","-60,4251584475067"
CA-2014-131051,2018-12-01 00:00:00,Standard Class,TR-21325,FUR-FU-10001861,"58,2",3,"174,6",Consumer,United States,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts","68,1851584475067","-29,9554753425199"
US-2017-161193,2021-11-20 00:00:00,Standard Class,BT-11680,FUR-FU-10001861,"77,6",5,388,Consumer,Germany,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts","68,1851584475067","47,0742077624667"
CA-2016-142545,2020-10-28 00:00:00,Standard Class,JD-15895,OFF-BI-10002706,"14,28",1,"14,28",Corporate,United States,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,"11,4282947154492","2,85170528455081"
US-2014-141215,2018-06-15 00:00:00,Standard Class,KL-16555,OFF-BI-10002706,"8,568",3,"25,704",Corporate,United States,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,"11,4282947154492","-8,58088414634758"
CA-2014-130729,2018-10-24 00:00:00,Standard Class,AA-10375,OFF-BI-10002706,"34,272",3,"102,816",Consumer,United States,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,"11,4282947154492","68,5311158536524"
CA-2015-153416,2019-11-24 00:00:00,Standard Class,TS-21340,OFF-BI-10002706,"91,392",8,"731,136",Consumer,Germany,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,"11,4282947154492","639,709642276407"
CA-2015-132136,2019-03-08 00:00:00,Standard Class,FO-14305,OFF-BI-10002706,"8,568",3,"25,704",Consumer,Germany,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,"11,4282947154492","-8,58088414634758"
CA-2017-102925,2021-11-05 00:00:00,Second Class,CD-12280,OFF-BI-10002706,"11,424",1,"11,424",Consumer,Germany,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,"11,4282947154492","-0,004294715449193"
CA-2015-152513,2019-07-04 00:00:00,Second Class,JP-16135,OFF-BI-10002706,"22,848",2,"45,696",Home Office,Spain,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,"11,4282947154492","22,8394105691016"
CA-2014-122336,2018-04-13 00:00:00,Second Class,JD-15895,OFF-AR-10000122,"17,856",4,"71,424",Corporate,United States,Office Supplies,Art,Newell 314,"13,2409834146692","18,4600663413233"
CA-2017-144036,2021-11-22 00:00:00,Standard Class,FO-14305,OFF-AR-10000122,"35,712",8,"285,696",Consumer,Germany,Office Supplies,Art,Newell 314,"13,2409834146692","179,768132682647"
CA-2017-102407,2021-12-09 00:00:00,Second Class,AT-10435,OFF-AR-10000122,"11,16",2,"22,32",Home Office,Germany,Office Supplies,Art,Newell 314,"13,2409834146692","-4,16196682933835"
CA-2017-131016,2021-09-18 00:00:00,First Class,DC-12850,OFF-AR-10000122,"8,928",2,"17,856",Consumer,Germany,Office Supplies,Art,Newell 314,"13,2409834146692","-8,62596682933835"
CA-2016-165169,2020-06-05 00:00:00,Standard Class,JL-15235,OFF-AR-10000122,"11,16",2,"22,32",Consumer,Germany,Office Supplies,Art,Newell 314,"13,2409834146692","-4,16196682933835"
CA-2015-109386,2019-11-08 00:00:00,Second Class,RH-19600,OFF-AR-10000122,"27,9",5,"139,5",Consumer,Spain,Office Supplies,Art,Newell 314,"13,2409834146692","73,2950829266541"
CA-2017-113530,2021-05-19 00:00:00,Second Class,BC-11125,OFF-AR-10000122,"5,58",1,"5,58",Home Office,Spain,Office Supplies,Art,Newell 314,"13,2409834146692","-7,66098341466917"
CA-2016-136329,2020-07-09 00:00:00,Standard Class,JD-15895,FUR-CH-10002335,"408,006",2,"816,012",Corporate,United States,Furniture,Chairs,Hon GuestStacker Chair,"533,502252999249","-250,992505998499"
CA-2016-118759,2020-11-14 00:00:00,First Class,MB-17305,FUR-CH-10002335,"408,006",2,"816,012",Consumer,United States,Furniture,Chairs,Hon GuestStacker Chair,"533,502252999249","-250,992505998499"
CA-2015-144267,2019-08-21 00:00:00,First Class,NZ-18565,FUR-CH-10002335,"544,008",3,"1632,024",Home Office,United States,Furniture,Chairs,Hon GuestStacker Chair,"533,502252999249","31,5172410022521"
CA-2016-160108,2020-12-08 00:00:00,Standard Class,AG-10900,FUR-CH-10002335,"680,01",3,"2040,03",Consumer,United States,Furniture,Chairs,Hon GuestStacker Chair,"533,502252999249","439,523241002252"
CA-2017-120376,2021-12-22 00:00:00,First Class,TP-21130,FUR-CH-10002335,"1586,69",7,"11106,83",Consumer,United States,Furniture,Chairs,Hon GuestStacker Chair,"533,502252999249","7372,31422900526"
CA-2016-114727,2020-07-18 00:00:00,Standard Class,LS-16945,FUR-CH-10002335,"544,008",3,"1632,024",Corporate,United States,Furniture,Chairs,Hon GuestStacker Chair,"533,502252999249","31,5172410022521"
US-2017-112347,2021-12-02 00:00:00,Standard Class,BS-11380,FUR-CH-10002335,"906,68",5,"4533,4",Corporate,Germany,Furniture,Chairs,Hon GuestStacker Chair,"533,502252999249","1865,88873500375"
US-2014-144078,2018-11-25 00:00:00,Standard Class,RB-19435,FUR-CH-10002335,"725,344",4,"2901,376",Consumer,Spain,Furniture,Chairs,Hon GuestStacker Chair,"533,502252999249","767,366988003002"
US-2014-117968,2018-08-05 00:00:00,Second Class,RS-19420,FUR-CH-10002335,"1133,35",5,"5666,75",Corporate,Spain,Furniture,Chairs,Hon GuestStacker Chair,"533,502252999249","2999,23873500375"
CA-2014-138436,2018-03-26 00:00:00,Standard Class,JD-15895,TEC-AC-10002323,"66,3",3,"198,9",Corporate,United States,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"171,071748233132","-314,315244699395"
CA-2014-123260,2018-08-26 00:00:00,Standard Class,FM-14290,TEC-AC-10002323,"176,8",8,"1414,4",Home Office,United States,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"171,071748233132","45,8260141349476"
CA-2015-105221,2019-11-01 00:00:00,First Class,VM-21685,TEC-AC-10002323,"35,36",2,"70,72",Home Office,United States,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"171,071748233132","-271,423496466263"
CA-2015-145828,2019-10-05 00:00:00,First Class,MB-17305,TEC-AC-10002323,"53,04",3,"159,12",Consumer,United States,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"171,071748233132","-354,095244699395"
US-2015-144771,2019-10-02 00:00:00,First Class,CK-12205,TEC-AC-10002323,"53,04",3,"159,12",Consumer,United States,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"171,071748233132","-354,095244699395"
CA-2016-124485,2020-11-24 00:00:00,First Class,NC-18340,TEC-AC-10002323,"88,4",4,"353,6",Consumer,Germany,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"171,071748233132","-330,686992932526"
US-2017-122672,2021-11-04 00:00:00,Standard Class,HG-14965,TEC-AC-10002323,"70,72",4,"282,88",Corporate,Germany,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"171,071748233132","-401,406992932526"
CA-2017-121125,2021-05-30 00:00:00,Standard Class,MG-17890,TEC-AC-10002323,"35,36",2,"70,72",Home Office,Germany,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"171,071748233132","-271,423496466263"
CA-2016-166373,2020-10-21 00:00:00,Standard Class,JF-15565,TEC-AC-10002323,"106,08",6,"636,48",Consumer,Germany,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"171,071748233132","-389,950489398789"
CA-2017-156818,2021-07-11 00:00:00,Second Class,JD-16015,TEC-AC-10002323,"132,6",6,"795,6",Consumer,Germany,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"171,071748233132","-230,830489398789"
CA-2016-168536,2020-12-20 00:00:00,Standard Class,SC-20800,TEC-AC-10002323,"66,3",3,"198,9",Consumer,Germany,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"171,071748233132","-314,315244699395"
CA-2016-157161,2020-07-16 00:00:00,Second Class,JD-15895,OFF-AR-10003338,"22,32",3,"66,96",Corporate,United States,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils","4,2161907284112","54,3114278147664"
CA-2014-128237,2018-03-25 00:00:00,Standard Class,CA-12265,OFF-AR-10003338,"14,88",2,"29,76",Consumer,United States,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils","4,2161907284112","21,3276185431776"
US-2017-133361,2021-05-14 00:00:00,First Class,AJ-10780,OFF-AR-10003338,"37,2",5,186,Corporate,United States,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils","4,2161907284112","164,919046357944"
CA-2017-155047,2021-08-27 00:00:00,First Class,SE-20110,OFF-AR-10003338,"5,952",1,"5,952",Consumer,Germany,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils","4,2161907284112","1,7358092715888"
CA-2016-103709,2020-09-08 00:00:00,Standard Class,LP-17095,OFF-AR-10003338,"14,88",2,"29,76",Consumer,Germany,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils","4,2161907284112","21,3276185431776"
CA-2017-157966,2021-03-13 00:00:00,Same Day,SU-20665,OFF-AR-10003338,"29,76",5,"148,8",Home Office,Spain,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils","4,2161907284112","127,719046357944"
CA-2017-126438,2021-09-10 00:00:00,First Class,AR-10345,OFF-AR-10003338,"14,88",2,"29,76",Corporate,Romania,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils","4,2161907284112","21,3276185431776"
CA-2016-157161,2020-07-16 00:00:00,Second Class,JD-15895,OFF-BI-10002764,"6,46",2,"12,92",Corporate,United States,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,"4,62045414808457","3,67909170383085"
CA-2017-145233,2021-12-01 00:00:00,Standard Class,DV-13465,OFF-BI-10002764,"6,783",7,"47,481",Consumer,United States,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,"4,62045414808457","15,137820963408"
CA-2014-123316,2018-10-13 00:00:00,Standard Class,SP-20545,OFF-BI-10002764,"7,752",3,"23,256",Corporate,United States,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,"4,62045414808457","9,39463755574628"
CA-2016-161095,2020-06-28 00:00:00,Same Day,CS-12250,OFF-BI-10002764,"7,752",3,"23,256",Corporate,United States,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,"4,62045414808457","9,39463755574628"
CA-2016-163202,2020-09-27 00:00:00,Standard Class,BM-11650,OFF-BI-10002764,"2,907",3,"8,721",Corporate,United States,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,"4,62045414808457","-5,14036244425372"
CA-2015-149636,2019-01-06 00:00:00,Standard Class,SP-20620,OFF-BI-10002764,"1,938",2,"3,876",Corporate,Germany,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,"4,62045414808457","-5,36490829616915"
CA-2016-126270,2020-04-23 00:00:00,Standard Class,AF-10870,OFF-BI-10002764,"18,088",7,"126,616",Consumer,Spain,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,"4,62045414808457","94,272820963408"
CA-2014-154599,2018-04-12 00:00:00,Standard Class,KN-16450,OFF-BI-10002764,"18,088",7,"126,616",Corporate,Spain,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,"4,62045414808457","94,272820963408"
CA-2016-157161,2020-07-16 00:00:00,Second Class,JD-15895,OFF-PA-10001461,"60,12",9,"541,08",Corporate,United States,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),"18,0741420572417","378,412721484825"
CA-2017-146920,2021-08-28 00:00:00,Standard Class,SC-20305,OFF-PA-10001461,"26,72",5,"133,6",Consumer,United States,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),"18,0741420572417","43,2292897137915"
CA-2015-127481,2019-12-12 00:00:00,Second Class,JD-15895,OFF-PA-10002036,"32,4",5,162,Corporate,United States,Office Supplies,Paper,Xerox 1930,"25,8760192221238","32,6199038893812"
CA-2017-112753,2021-06-18 00:00:00,Standard Class,CC-12670,OFF-PA-10002036,"38,88",6,"233,28",Consumer,United States,Office Supplies,Paper,Xerox 1930,"25,8760192221238","78,0238846672575"
CA-2017-104745,2021-05-29 00:00:00,Standard Class,GT-14755,OFF-PA-10002036,"25,92",5,"129,6",Consumer,United States,Office Supplies,Paper,Xerox 1930,"25,8760192221238","0,21990388938125"
CA-2017-168403,2021-09-09 00:00:00,Standard Class,DK-12835,OFF-PA-10002036,"31,104",6,"186,624",Corporate,Germany,Office Supplies,Paper,Xerox 1930,"25,8760192221238","31,3678846672575"
CA-2016-149195,2020-09-05 00:00:00,Second Class,DM-13525,OFF-PA-10002036,"10,368",2,"20,736",Corporate,Romania,Office Supplies,Paper,Xerox 1930,"25,8760192221238","-31,0160384442475"
CA-2014-127866,2018-07-20 00:00:00,First Class,JD-15895,TEC-AC-10000023,"41,94",2,"83,88",Corporate,United States,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack","61,0935545320755","-38,3071090641509"
CA-2014-115357,2018-08-06 00:00:00,Second Class,RF-19735,TEC-AC-10000023,"62,91",3,"188,73",Consumer,United States,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack","61,0935545320755","5,44933640377357"
CA-2014-153927,2018-08-12 00:00:00,First Class,LL-16840,TEC-AC-10000023,"272,61",13,"3543,93",Consumer,United States,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack","61,0935545320755","2749,71379108302"
CA-2014-163293,2018-09-08 00:00:00,First Class,KC-16255,TEC-AC-10000023,"83,88",4,"335,52",Corporate,Germany,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack","61,0935545320755","91,1457818716981"
CA-2014-134726,2018-11-02 00:00:00,Second Class,SW-20755,TEC-AC-10000023,"41,94",2,"83,88",Corporate,Germany,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack","61,0935545320755","-38,3071090641509"
CA-2014-127866,2018-07-20 00:00:00,First Class,JD-15895,OFF-PA-10003971,"11,96",2,"23,92",Corporate,United States,Office Supplies,Paper,Xerox 1965,"10,0807579602453","3,75848407950936"
CA-2016-123176,2020-09-27 00:00:00,Second Class,JG-15160,OFF-PA-10003971,"17,94",3,"53,82",Consumer,Germany,Office Supplies,Paper,Xerox 1965,"10,0807579602453","23,577726119264"
CA-2016-112676,2020-05-05 00:00:00,First Class,PJ-18835,OFF-PA-10003971,"14,352",3,"43,056",Corporate,Spain,Office Supplies,Paper,Xerox 1965,"10,0807579602453","12,8137261192641"
CA-2016-161543,2020-05-10 00:00:00,Standard Class,RD-19720,OFF-PA-10003971,"11,96",2,"23,92",Consumer,Romania,Office Supplies,Paper,Xerox 1965,"10,0807579602453","3,75848407950936"
CA-2014-127866,2018-07-20 00:00:00,First Class,JD-15895,OFF-AR-10003481,"13,12",4,"52,48",Corporate,United States,Office Supplies,Art,Newell 348,"6,85425468757714","25,0629812496914"
US-2015-163433,2019-04-18 00:00:00,Second Class,MP-17965,OFF-AR-10003481,"7,872",3,"23,616",Corporate,United States,Office Supplies,Art,Newell 348,"6,85425468757714","3,05323593726857"
US-2016-132577,2020-11-22 00:00:00,Standard Class,JE-15475,OFF-AR-10003481,"23,616",9,"212,544",Consumer,United States,Office Supplies,Art,Newell 348,"6,85425468757714","150,855707811806"
CA-2017-140298,2021-05-11 00:00:00,Standard Class,JK-16120,OFF-AR-10003481,"5,248",2,"10,496",Home Office,Germany,Office Supplies,Art,Newell 348,"6,85425468757714","-3,21250937515429"
CA-2017-152499,2021-01-22 00:00:00,Second Class,EH-13765,OFF-AR-10003481,"7,872",3,"23,616",Corporate,Germany,Office Supplies,Art,Newell 348,"6,85425468757714","3,05323593726857"
CA-2016-120257,2020-09-22 00:00:00,Standard Class,PW-19240,OFF-AR-10003481,"7,872",3,"23,616",Consumer,Spain,Office Supplies,Art,Newell 348,"6,85425468757714","3,05323593726857"
CA-2016-143805,2020-12-01 00:00:00,Second Class,JD-15895,OFF-SU-10004664,"40,7",5,"203,5",Corporate,United States,Office Supplies,Supplies,Acme Softgrip Scissors,"30,2611333497237","52,1943332513816"
CA-2016-114713,2020-07-07 00:00:00,Standard Class,SC-20695,OFF-SU-10004664,"45,584",7,"319,088",Corporate,United States,Office Supplies,Supplies,Acme Softgrip Scissors,"30,2611333497237","107,260066551934"
CA-2014-145254,2018-07-23 00:00:00,Standard Class,NC-18535,OFF-SU-10004664,"40,7",5,"203,5",Corporate,Spain,Office Supplies,Supplies,Acme Softgrip Scissors,"30,2611333497237","52,1943332513816"
CA-2017-141117,2021-10-02 00:00:00,Standard Class,JK-16090,OFF-SU-10004664,"39,072",6,"234,432",Consumer,Romania,Office Supplies,Supplies,Acme Softgrip Scissors,"30,2611333497237","52,8651999016579"
CA-2017-106180,2021-09-18 00:00:00,Standard Class,SH-19975,OFF-AR-10000940,"8,82",3,"26,46",Corporate,United States,Office Supplies,Art,Newell 343,"7,54122489987638","3,83632530037087"
US-2014-134187,2018-11-04 00:00:00,Standard Class,TH-21235,OFF-AR-10000940,"2,94",1,"2,94",Corporate,United States,Office Supplies,Art,Newell 343,"7,54122489987638","-4,60122489987638"
CA-2017-112431,2021-10-12 00:00:00,Second Class,RW-19690,OFF-AR-10000940,"5,88",2,"11,76",Consumer,Germany,Office Supplies,Art,Newell 343,"7,54122489987638","-3,32244979975275"
CA-2016-136483,2020-12-01 00:00:00,Standard Class,AG-10390,OFF-AR-10000940,"4,704",2,"9,408",Consumer,Germany,Office Supplies,Art,Newell 343,"7,54122489987638","-5,67444979975275"
US-2014-117744,2018-12-02 00:00:00,Standard Class,MD-17860,OFF-AR-10000940,"16,464",7,"115,248",Corporate,Germany,Office Supplies,Art,Newell 343,"7,54122489987638","62,4594257008654"
CA-2016-100244,2020-09-20 00:00:00,Standard Class,GM-14695,OFF-AR-10000940,"11,76",4,"47,04",Corporate,Spain,Office Supplies,Art,Newell 343,"7,54122489987638","16,8751004004945"
CA-2016-152730,2020-05-30 00:00:00,Standard Class,EM-14140,OFF-AR-10000940,"14,7",5,"73,5",Home Office,Spain,Office Supplies,Art,Newell 343,"7,54122489987638","35,7938755006181"
US-2016-146794,2020-09-26 00:00:00,Standard Class,SH-19975,FUR-BO-10004467,"424,9575",5,"2124,7875",Corporate,United States,Furniture,Bookcases,Bestar Classic Bookcase,"211,830060114668","1065,63719942666"
CA-2015-115798,2019-11-13 00:00:00,Standard Class,KL-16645,FUR-BO-10004467,"299,97",3,"899,91",Consumer,United States,Furniture,Bookcases,Bestar Classic Bookcase,"211,830060114668","264,419819655997"
CA-2017-105991,2021-05-05 00:00:00,First Class,LH-17020,FUR-BO-10004467,"89,991",3,"269,973",Consumer,United States,Furniture,Bookcases,Bestar Classic Bookcase,"211,830060114668","-365,517180344003"
CA-2014-114181,2018-05-10 00:00:00,Second Class,AF-10885,FUR-BO-10004467,"349,965",7,"2449,755",Consumer,United States,Furniture,Bookcases,Bestar Classic Bookcase,"211,830060114668","966,944579197327"
CA-2014-168494,2018-12-12 00:00:00,Second Class,NP-18700,FUR-BO-10004467,"254,9745",3,"764,9235",Consumer,Germany,Furniture,Bookcases,Bestar Classic Bookcase,"211,830060114668","129,433319655997"
US-2017-139647,2021-05-11 00:00:00,First Class,TS-21370,FUR-BO-10004467,"209,979",7,"1469,853",Corporate,Germany,Furniture,Bookcases,Bestar Classic Bookcase,"211,830060114668","-12,957420802673"
CA-2017-142622,2021-10-30 00:00:00,First Class,JK-15625,FUR-BO-10004467,"199,98",2,"399,96",Consumer,Spain,Furniture,Bookcases,Bestar Classic Bookcase,"211,830060114668","-23,7001202293352"
